"","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"146","AHSA1",0.536823825614224,10.3295782483366,9.82028407850964,1.53350572907103e-09,8.62037033155343e-08,11.9313937471105
"147","AHSA2",-0.315123040376381,4.57827930980978,-3.71888643502815,0.00118032528746394,0.00687243240146211,-1.69148973485815
"148","AIDA",0.212819911984258,9.92775888276033,4.04896849865172,0.00052746396641476,0.00353053975972588,-0.90033812907422
"149","AIF1L",-0.327052817311284,8.70659289217106,-3.92278306523881,0.000718190710859072,0.00456157654621196,-1.20422125308751
"150","AIFM2",-0.260292986800516,5.84392430626653,-4.73977143571387,9.69784459102015e-05,0.000848173324529702,0.779518244157513
"151","AIM1",-0.300111946855345,7.95520929341659,-6.11495019774505,3.58877380689942e-06,5.16738630739615e-05,4.08762492511143
"152","AIMP1",0.6277061245254,5.31703427348087,8.69808972655523,1.32975449118821e-08,5.00175588777914e-07,9.7477992179989
"153","AIMP2",0.509979126532919,10.023181709018,8.37689797379871,2.54229078555467e-08,8.37194639358775e-07,9.09205013833897
"154","AK021933",0.267040480022236,5.07190112448163,3.86513472673362,0.000826730449996833,0.0051408818009237,-1.34250547375592
"155","AK023627",0.377138544371787,5.00460674770129,4.67178138365278,0.000114534203131819,0.000981053489944702,0.613699932970087
"156","AK024134",0.224607442574887,3.14766125064837,2.88501388269811,0.0085464914861729,0.0342238770930391,-3.60199068600026
"157","AK025117",0.174130612663824,5.35712081454766,2.88705121690323,0.0085065779403011,0.034096926211288,-3.59755134769875
"158","AK055981",-0.310171792244394,5.09484589320208,-3.64911915388149,0.00267330845272609,0.0123357757989104,-1.83431968053522
"159","AK056098",-0.215883877437308,5.78252201663074,-2.6923295936918,0.0132430642249052,0.048199451135767,-4.01512617708276
"160","AK2",0.211753782508148,5.24412454694977,2.81488300512449,0.0100345808465585,0.0388708959173683,-3.75392754944533
"161","AK6",0.338744033915665,9.76279548347624,5.37061703131051,2.09578061593119e-05,0.000231831075804898,2.31224463715001
"162","AK7",-0.248107927651793,5.0607054957227,-3.05503812447178,0.00576384757778216,0.0248545726391466,-3.22686585157948
"163","AKAP13",-0.199207586379153,6.03889567351127,-2.95119291195304,0.00733724943117924,0.0303080719513737,-3.4570771866511
"164","AKAP17A",0.334346037620478,5.90764483193748,4.80301495599725,8.30863665256156e-05,0.000743907817236462,0.933728269815896
"165","AKAP5",-0.377822468627834,4.74627471320358,-3.50680765296294,0.00197152436007713,0.0104027345078225,-2.19189086848353
"166","AKAP8",0.225096343581647,7.23789123531957,3.41862820419166,0.00243666766009974,0.0123667882245541,-2.39757410275965
"167","AKIP1",-0.311320661357311,6.72326774388097,-5.81588704059426,7.24323800412104e-06,9.42015216899974e-05,3.38014348942756
"168","AKR1B1",0.221230412919822,4.30130435121998,2.75455037114298,0.011508935703865,0.0432401812948001,-3.88322305849647
"169","AKR1C3",-1.15032671409155,6.3523853546134,-7.8465092351212,7.63839151054995e-08,2.10339420336271e-06,7.97868721085435
"170","AKTIP",-0.422577802712883,9.30528643516829,-7.7624826852373,9.1241259681163e-08,2.43105748327782e-06,7.79881500512582
"171","ALAD",-0.776064967451615,8.344237767105,-13.1466237223808,5.92219363686941e-12,9.31534140017572e-10,17.5149393923768
"172","ALCAM",-0.509803296407806,7.8944236233628,-8.24950034184419,3.29989705020522e-08,1.04127298561415e-06,8.82809679157264
"173","ALDH1B1",0.511463383263315,7.15692947969756,10.4003980552717,5.33530992122584e-10,3.52793120682841e-08,12.9968619114322
"174","ALDH4A1",-0.606680412319176,7.90176579632009,-5.7207934273525,9.07353725081645e-06,0.000114178093296183,3.15342412864656
"175","ALDH6A1",-0.571944644492024,6.72402027946627,-5.16402507675189,3.4512749352775e-05,0.000354045560677701,1.81212529025565
"176","ALDH7A1",-0.264799580674223,9.48699870868888,-3.76123428335142,0.00106486725837205,0.00631846606497958,-1.59072929954007
"177","ALDOC",0.389231601217944,6.86044198659432,5.38587030600859,2.02027128954872e-05,0.000224434953370251,2.34906953360207
"178","ALG11",0.410966280905401,7.55380527827359,7.2933248885249,2.50443733326439e-07,5.5853525618226e-06,6.777135708873
"179","ALG13",0.583752807969161,5.75645412900981,6.99492105320759,4.83316190541861e-07,9.67704345633623e-06,6.11223038605053
"180","ALG14",0.306658294342014,6.96269130662642,4.51242422467349,0.000169253061237456,0.00135683448280822,0.225107887482793
"181","ALG3",0.281380332060529,8.23968557707814,3.65362610735667,0.00138282339007704,0.00782563555564226,-1.84625366289512
"182","ALG6",0.195821582936787,8.33311138848863,3.74284753013094,0.00111356069811015,0.00654425722469888,-1.63450878766751
