,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val,B
2744,DCSTAMP,-0.00926461319926997,4.37367731153191,-0.193284882468451,0.847535777465934,0.947563866355756,-6.47919085547271
2745,DCT,0.00672648742210669,4.47896822604255,0.144922006057125,0.885367622471793,0.963884868924067,-6.48734562773984
2746,DCTD,0.0137156359818942,8.62990890555319,0.313354211969399,0.755343133042578,0.914191777715148,-6.44888696752995
2747,DCTN1,-0.0729637967463654,9.13997479306382,-1.55320625680925,0.262051259264812,0.450024146311302,-4.99124030512947
2748,DCTN2,0.0574225162409467,4.92389877382979,1.06077079773786,0.294000886302915,0.60706768513377,-5.94297896785686
2749,DCTN3,-0.217849302644916,10.523247563617,-5.94876024271154,2.81744043285113e-07,4.61453946337478e-05,6.6903452003942
2750,DCTN4,0.00407096545653296,8.16566849708511,0.0535587379625791,0.957504756733484,0.984448251242447,-6.49638969200979
2751,DCTN5,0.198292818268128,7.26654778123404,2.36497514349924,0.0220401005961668,0.127533727865345,-3.85915447396473
2752,DCTN6,-0.0453784946032521,9.79402873276596,-1.41071747818477,0.164652740536096,0.4456991233884,-5.52511116596323
2753,DCTPP1,-0.0252357222445552,7.95022437238298,-0.430793606800164,0.668509825308228,0.877491769958488,-6.40541895560037
2754,DCUN1D1,-0.0523750263387628,7.31517904417021,-0.825785663825887,0.412933049348595,0.718932374966216,-6.1600349496047
2755,DCUN1D2,0.0405172294347853,6.1139796313617,0.544810957809963,0.588357609228188,0.833503058254826,-6.35020559817771
2756,DCUN1D4,-0.231292432275355,7.49529969531915,-2.23118026505576,0.0302830579296065,0.15717307924235,-4.13536471315892
2757,DCX,-0.043998608606878,4.58152428404255,-0.99806412219756,0.323157430374479,0.635075029103187,-6.00598708683294
2758,DCXR,-0.191516793947452,8.28815715093617,-3.76158113593725,0.000451699406405218,0.00868363989850792,-0.316548347101252
2759,DDA1,0.125400231505445,8.4057319203617,1.92342271340422,0.0602542007777253,0.244892687274127,-4.72014987876055
2760,DDAH1,0.243481953903997,10.2332454781915,2.84043498726218,0.0065469858306549,0.0582609695067701,-2.77886917584333
2761,DDAH2,-0.217241515097816,9.18787928014894,-3.65632349892433,0.00062444068759551,0.0109036950833985,-0.618697568997293
2762,DDB1,-0.117905480811586,10.1067556455532,-3.07792218002106,0.00341102476832425,0.0365660724750187,-2.18658972762023
2763,DDB2,-0.281974015530785,8.64847887059575,-2.48186489689314,0.0165508007133081,0.106331087601536,-3.60749223338242
2764,DDC,-0.0592949836195613,5.5953805286383,-0.62718372010968,0.533453940560464,0.803362922817205,-6.30238976526717
2765,DDHD2,-0.119199366963763,7.8433155787234,-1.47813844805008,0.145777913788512,0.416046948284026,-5.43201071937083
2766,DDI2,0.225931198940222,4.18510445670213,2.49189749265469,0.0161428023001566,0.104942264319369,-3.58545375361162
2767,DDIT3,0.173013527402185,8.33577695051064,2.43517656483967,0.0185749421370778,0.114393706002689,-3.7091465627386
